#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B027D8
#Date Time: 2023-06-12 12:21:23.496
#Start: 100 Hz
#Stop: 8000 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.47316 V
#Offset: 0.000111453 V
#Relative: no
#Channel: Channel 2
#Range: 5.4696 V
#Offset: 0.000228279 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100,-0.005669912300653875,-50.78861115093125,171.1090392109039
115.8,-0.005010453477875636,-49.44510002217467,153.4805149878017
131.6,-0.004475338238840732,-48.30322829353825,136.6990299615609
147.4,-0.004291503821219502,-47.21835382538767,119.9898589513267
163.2,-0.003966354029741563,-46.26586801944143,103.3108438456722
179,-0.003939836879028173,-45.43769230169873,86.62356421691011
194.8,-0.003415552607185215,-44.64225259123782,71.22133040782494
210.6,-0.003341226487682788,-43.86871520088776,54.36634641954934
226.4,-0.003409514815497641,-43.23548702500677,38.29896483024417
242.2,-0.003002981573393494,-42.61225100248684,22.29458132793891
258.0000000000001,-0.003187726563575952,-42.10073251251405,6.351162158673849
273.8000000000001,-0.002674100878489587,-41.54077608649995,-9.420273319508407
289.6,-0.00309932354395557,-41.0618132011586,-25.73187024336794
305.4,-0.00326744585762364,-40.58629643839513,-41.65068264249496
321.2,-0.00310988075766797,-40.16891531840134,-58.04248778005327
337.0000000000001,-0.003539873199321829,-39.77790321405833,-74.08881738517981
352.8000000000001,-0.003258285149679071,-39.41069096490858,-90.54550722717666
368.6000000000001,-0.002850052173702318,-39.03648074653406,-106.5894398351302
384.4,-0.00314356123220489,-38.69193623186617,-123.0116382381595
400.2,-0.003036324347607964,-38.37690124876448,-139.3984302043678
416.0000000000001,-0.003296553293238315,-38.05348862712265,-155.6949167873481
431.8000000000001,-0.003403845317499456,-37.69566852542343,-171.8592484730513
447.6000000000001,-0.003218203522457443,-37.42061017384835,171.771650028563
463.4,-0.003406595261310134,-37.10154747522217,155.3255236642892
479.2,-0.003182379049181624,-36.77328199559659,138.814026401385
495.0000000000001,-0.003565414414477246,-36.52053224743853,122.4752039947457
510.8000000000001,-0.003526615253031053,-36.19576922765119,106.2094875275559
526.6000000000001,-0.003394815589093459,-35.92253757559156,89.82733310367699
